AgentUDE,221.2497,3.5662,,,,,191.2283,4.2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,221.2497,3.5662,,,,,191.2283,4.2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,264.8861,1.4334,240.2387,3.5713,,,,,225.1232,3.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,264.8861,1.4334,240.2387,3.5713,,,,,225.1232,3.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,319.1987,0.2355,297.6838,1.4144,288.8822,3.5672,,,,,273.6483,1.3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,319.1987,0.2355,297.6838,1.4144,288.8822,3.5672,,,,,273.6483,1.3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,301.2669,1.4618,288.4281,0.2991,282.4179,1.4583,275.6491,2.1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,301.2669,1.4618,288.4281,0.2991,282.4179,1.4583,275.6491,2.1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,258.7576,2.7887,,,247.7075,0.3814,242.6929,1.5151,239.2156,2.2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,258.7576,2.7887,,,247.7075,0.3814,242.6929,1.5151,239.2156,2.2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,,,,,,,,,217.5118,0.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,,,,,,,,,217.5118,0.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,211.5013,1.2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,211.5013,1.2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,99.6306,0.5713,,,,,45.1699,0.8573,,,,,,,,,60.3349,1.3489,62.1663,3.5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,99.6306,0.5713,,,,,45.1699,0.8573,,,,,,,,,60.3349,1.3489,62.1663,3.5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgentUDE,,,67.1623,2.9186,,,,,52.5254,0.7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,,,67.1623,2.9186,,,,,52.5254,0.7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
