game-id,timeslot,default broker,SPOT,AgentUDE,imbalance,consumption
PowerTAC_2018_Finals_260,593,-0.4710522203016175,-5211.3214485261215,-14732.920840950264,-19944.713341696686,-52585.29918521064
PowerTAC_2018_Finals_260,594,0.02,-6424.542227629926,-10132.265856468985,-16556.78808409891,-46358.4097100181
PowerTAC_2018_Finals_260,595,0.0,-5215.542857142857,-12168.089801146994,-17383.63265828985,-46254.216835069834
PowerTAC_2018_Finals_260,596,-0.7330840354917978,5196.100441419365,-14173.336358345707,-8977.969000961833,-47038.4824902142
PowerTAC_2018_Finals_260,597,-1.0317631852222942,-2797.93567846195,-31073.140848652958,-33872.10829030013,-62112.5801241979
PowerTAC_2018_Finals_260,598,-0.6517397889960517,-1351.5459688106048,-20006.16934159362,-21358.36705019322,-52302.23514029273
PowerTAC_2018_Finals_260,599,0.0,-1584.2368515296184,-16536.153046446507,-18120.389897976125,-49846.95143673164
PowerTAC_2018_Finals_260,600,0.0,-1126.447290909091,-10924.275685594217,-12050.722976503308,-43982.809499621915
PowerTAC_2018_Finals_260,601,0.0,-653.1402727272728,7511.803398528675,6858.663125801402,-46561.24498219096
PowerTAC_2018_Finals_260,602,0.0,-1092.3566909090898,2732.317896737717,1639.9612058286273,-45896.5478639812
PowerTAC_2018_Finals_260,603,0.0,520.590999999999,-8147.446660099129,-7626.855660099131,-54305.259627501764
PowerTAC_2018_Finals_260,604,0.0,220.01899999999978,-1211.5636093637804,-991.5446093637806,-59464.03391418645
PowerTAC_2018_Finals_260,605,0.0,484.41899999999896,-7078.041647538237,-6593.622647538238,-67539.20420360452
PowerTAC_2018_Finals_260,606,0.0,1173.1310000000017,-15036.5883693106,-13863.4573693106,-73430.24302891525
PowerTAC_2018_Finals_260,607,0.24,-1030.9146666666666,-1237.5033766433262,-2268.178043309993,-66554.44420168079
PowerTAC_2018_Finals_260,608,1.49,-1687.9679999999998,1748.1762617172135,61.698261717213654,-64352.561877386644
PowerTAC_2018_Finals_260,609,2.21,251.15300000000025,529.6924280165913,783.0554280165916,-65173.68956949175
PowerTAC_2018_Finals_260,610,3.828592840187917,3201.2433333333356,9470.552791746428,12675.62471791995,-59035.71359959958
PowerTAC_2018_Finals_260,611,5.03,4207.234999999998,8164.857239419813,12377.12223941981,-58539.69517471454
PowerTAC_2018_Finals_260,612,5.76,3009.9111212675252,-390.04771126525884,2625.6234100022666,-60392.44938094588
PowerTAC_2018_Finals_260,613,4.45,2621.8553333333366,-378.5886324200037,2247.7167009133327,-62082.18645195765
PowerTAC_2018_Finals_260,614,1.8691532662050685,3137.3143333333337,5605.829905909057,8745.013392508596,-62807.309486707876
PowerTAC_2018_Finals_260,615,1.7799999999999998,24578.791902200377,7204.521861083886,31785.09376328426,-58005.626982793736
PowerTAC_2018_Finals_260,616,1.0746151143741955,15526.087000000003,-704.0810303833714,14823.080584731006,-58155.86685986171
PowerTAC_2018_Finals_260,617,1.75,15162.202520662355,-3476.2063532348184,11687.746167427536,-58734.012354737555
PowerTAC_2018_Finals_260,618,0.04,16062.52686891831,-10600.071582172768,5462.495286745543,-48255.24566221894
PowerTAC_2018_Finals_260,619,0.0,11962.841908398223,2472.6327732091304,14435.474681607353,-43134.07961467411
PowerTAC_2018_Finals_260,620,0.0,8438.396251418155,6243.412771622374,14681.809023040529,-36645.972138204444
PowerTAC_2018_Finals_260,621,-0.046111009244505397,2226.824754439408,-6938.242928473817,-4711.464285043654,-53373.12377375194
PowerTAC_2018_Finals_260,622,0.0,1571.4303191724216,-4880.194258880067,-3308.763939707645,-51155.048111493285
PowerTAC_2018_Finals_260,623,0.0,1460.5969999999998,-9348.758620007095,-7888.161620007095,-55863.416943469616
PowerTAC_2018_Finals_260,624,0.0,1385.383949389829,-17399.159185752847,-16013.775236363019,-64248.72202298034
PowerTAC_2018_Finals_260,625,-0.9129008235943452,2806.5579999999995,-6817.8898724579485,-4012.2447732815435,-61274.67188096064
PowerTAC_2018_Finals_260,626,0.0,1776.7560000000003,-3968.222146981796,-2191.4661469817956,-60709.10137109664
PowerTAC_2018_Finals_260,627,0.0,1869.3030000000003,2522.9548314304993,4392.257831430499,-61538.82186569549
PowerTAC_2018_Finals_260,628,0.0,3085.1000000000004,5512.8461681989065,8597.946168198907,-59991.425561697346
PowerTAC_2018_Finals_260,629,0.0,4153.837,3822.8666165313043,7976.703616531305,-62563.348307232445
PowerTAC_2018_Finals_260,630,0.0,4096.950000000001,12953.305367242487,17050.255367242487,-54612.83320964304
PowerTAC_2018_Finals_260,631,0.01,5330.241000000002,7015.252927902206,12345.503927902208,-52908.47038467174
PowerTAC_2018_Finals_260,632,2.02,3895.2430000000004,-8853.653804954702,-4956.390804954701,-67412.32925493809
PowerTAC_2018_Finals_260,633,1.4350949891685527,1302.5349999999999,-4316.558864178602,-3012.588769189433,-68235.85558579062
PowerTAC_2018_Finals_260,634,4.100561614715774,-985.1050633601626,-335.39952801425534,-1316.404029759702,-64530.398544989
PowerTAC_2018_Finals_260,635,5.291873492041042,-987.9840000000004,4563.444211351925,3580.7520848439663,-62867.735795224056
PowerTAC_2018_Finals_260,636,7.280000000000001,-2220.620121267526,8301.724058840417,6088.383937572891,-58063.53724060244
PowerTAC_2018_Finals_260,637,5.9171487742999265,-1451.9370042472592,615.7299718645372,-830.2898836084221,-61398.558976425644
PowerTAC_2018_Finals_260,638,4.92,-1703.1490000000013,2576.3033894555847,878.0743894555835,-63576.25928482217
PowerTAC_2018_Finals_260,639,3.01,2048.7757547810897,-89.11853916478867,1962.6672156163013,-59866.152928590134
PowerTAC_2018_Finals_260,640,1.8199999999999998,1144.647689582809,-358.4006226372949,788.0670669455142,-59928.41083010267
PowerTAC_2018_Finals_260,641,-0.5907092783854163,-5448.864333333335,-435.9862340893451,-5885.441276701065,-58908.718003758935
PowerTAC_2018_Finals_260,642,0.13,-205.57996050169913,1977.6154004914715,1772.1654399897725,-54595.95717084029
PowerTAC_2018_Finals_260,643,0.0,-1612.1323071945753,5518.954145730895,3906.82183853632,-46134.60609168874
PowerTAC_2018_Finals_260,644,-1.104958267669467,365.74131995173593,6427.7375925305605,6792.373954214627,-39652.318465627584
PowerTAC_2018_Finals_260,645,0.0,3486.889525009199,1303.0136936037816,4789.903218612981,-43801.09950034396
PowerTAC_2018_Finals_260,646,-1.0302080941652765,2724.740680827578,-2391.46894469799,332.241528035423,-46477.571493993884
PowerTAC_2018_Finals_260,647,0.0,2931.441,-7260.774220473002,-4329.333220473002,-53909.83856924338
PowerTAC_2018_Finals_260,648,0.0,1312.7146666666667,-10699.276212776946,-9386.561546110279,-63436.62927931613
PowerTAC_2018_Finals_260,649,0.0,2700.0620000000004,-1416.1447065178363,1283.917293482164,-58354.44884283824
PowerTAC_2018_Finals_260,650,0.0,2640.4040000000005,573.184275278938,3213.5882752789385,-56670.063144936656
PowerTAC_2018_Finals_260,651,0.0,2645.0440000000003,17490.659045619614,20135.703045619615,-38181.996508128046
PowerTAC_2018_Finals_260,652,0.0,2842.1040000000003,-12103.946537897937,-9261.842537897937,-59589.23840679449
PowerTAC_2018_Finals_260,653,0.0,3438.3259999999996,2001.820130834465,5440.146130834464,-54976.28669861535
PowerTAC_2018_Finals_260,654,0.0,4269.494,-2659.8662651206396,1609.62773487936,-51567.66788676452
PowerTAC_2018_Finals_260,655,0.31,4725.3279999999995,-900.9598945275793,3824.6781054724206,-49473.219872859394
PowerTAC_2018_Finals_260,656,1.3,6461.405000000001,6025.962453510445,12488.667453510447,-51602.42178981826
PowerTAC_2018_Finals_260,657,3.3609312846662,-8647.711000000003,-12549.795407191203,-21194.14547590654,-84327.36669605359
PowerTAC_2018_Finals_260,658,5.82,-9152.749000000005,405.13233977593336,-8741.796660224072,-74738.15076130201
PowerTAC_2018_Finals_260,659,5.3153430466044576,107427.67911020562,37.9678462590673,107470.96229951129,-74758.63995618118
PowerTAC_2018_Finals_260,660,6.23,102727.17933333332,3725.2728559849784,106458.6821893183,-68532.98534195525
PowerTAC_2018_Finals_260,661,5.338860087494541,102392.46266166934,13017.23309784539,115415.03461960223,-59924.41934503839
PowerTAC_2018_Finals_260,662,4.24,103158.29085108713,13805.131354828427,116967.66220591556,-53666.56035170059
PowerTAC_2018_Finals_260,663,0.6736943218898176,91942.8475,853.6687669608873,92797.18996128277,-56876.628540046615
PowerTAC_2018_Finals_260,664,-0.19629483272719533,144752.35516666665,5566.893200996092,150319.05207283003,-52199.49268461131
PowerTAC_2018_Finals_260,665,1.422491515913142,151388.86949999997,7477.93512828189,158868.22711979775,-50227.072506217955
PowerTAC_2018_Finals_260,666,0.31,131340.57883333333,5880.073507557245,137220.96234089058,-44571.95791411229
PowerTAC_2018_Finals_260,667,0.0,101855.06116666668,-331.4187937536517,101523.64237291303,-41656.77912023255
PowerTAC_2018_Finals_260,668,-1.2602875317134146,70033.2741791547,-10688.810792779339,59343.20309884365,-46013.19499296819
PowerTAC_2018_Finals_260,669,0.0,-1295.5927047440437,-4146.603774848525,-5442.196479592569,-48281.509558280115
PowerTAC_2018_Finals_260,670,0.0,-532.3413333333338,-7809.851954626021,-8342.193287959355,-53350.5962223127
PowerTAC_2018_Finals_260,671,0.0,-1111.1473333333342,-5189.609204004766,-6300.7565373381,-59344.04868677908
PowerTAC_2018_Finals_260,672,-2.5423877596930415,-1060.0673333333325,2481.6170223543886,1419.0073012613632,-61740.548350801655
PowerTAC_2018_Finals_260,673,0.0,-325.933666666665,3279.559274018444,2953.625607351779,-54870.641846484694
PowerTAC_2018_Finals_260,674,0.0,-665.2083333333321,3490.2773719381294,2825.0690386047972,-51100.316829072595
PowerTAC_2018_Finals_260,675,0.0,-1094.9944444444445,-28430.73250983023,-29525.726954274676,-70591.27905112114
PowerTAC_2018_Finals_260,676,0.0,-1717.7337777777775,9661.072117232747,7943.338339454969,-57966.29419844204
PowerTAC_2018_Finals_260,677,0.0,-1082.7921111111082,10452.40089910139,9369.608787990283,-49636.89915087119
PowerTAC_2018_Finals_260,678,0.0,-844.3961111111093,-10501.033880202158,-11345.429991313267,-66510.22016214886
PowerTAC_2018_Finals_260,679,0.2,-769.0034826602714,-2740.383540182098,-3509.1870228423695,-63280.09781305613
PowerTAC_2018_Finals_260,680,1.7100000000000002,-1599.1173333333354,6947.40853611716,5350.001202783825,-60533.32691916941
PowerTAC_2018_Finals_260,681,3.270271581960528,3001.4712296291473,12337.158644913812,15341.90014612492,-61030.32788333139
PowerTAC_2018_Finals_260,682,5.99,3486.5027277803965,3199.1641131338765,6691.656840914273,-62329.74795988492
PowerTAC_2018_Finals_260,683,5.86,3854.6939264171524,-375.1294309930381,3485.4244954241144,-64660.31476566113
PowerTAC_2018_Finals_260,684,6.16,3298.0810603528553,-1359.5914495351608,1944.6496108176943,-65814.74834703428
PowerTAC_2018_Finals_260,685,6.46,3319.1169401709303,-1020.0558506528687,2305.5210895180617,-63207.029341042464
PowerTAC_2018_Finals_260,686,0.83,1912.6234973880928,-11264.776481782974,-9351.322984394881,-69662.69593243719
PowerTAC_2018_Finals_260,687,2.0995855787369995,-259.0470039472675,4643.642199588707,4386.694781220176,-61408.15247158095
PowerTAC_2018_Finals_260,688,-0.7803628374521097,3683.5805209738573,-2172.6483092224153,1510.1518489139899,-61568.62147872707
PowerTAC_2018_Finals_260,689,0.21,5359.6148531537,-675.9156485240601,4683.90920462964,-59365.432639344035
PowerTAC_2018_Finals_260,690,0.2,4695.636999999995,9784.064137719197,14479.901137719193,-48203.243267145735
PowerTAC_2018_Finals_260,691,0.0,2243.4745394183574,11325.422847619524,13568.897387037881,-40912.839772266394
PowerTAC_2018_Finals_260,692,-1.437983972492594,1345.0274920593947,800.6478012507941,2144.2373093376964,-46733.50528860105
PowerTAC_2018_Finals_260,693,-0.23415599292404643,1622.9520121781625,-3967.3112486382815,-2344.593392453043,-50679.93425387883
PowerTAC_2018_Finals_260,694,0.0,1051.6400686014658,5382.841840212968,6434.481908814434,-48044.1801610883
PowerTAC_2018_Finals_260,695,0.0,911.2802860891425,1383.2636694021858,2294.5439554913282,-49482.340690509154
PowerTAC_2018_Finals_260,696,0.0,952.7794520573625,3341.9443981765653,4294.723850233928,-47185.42900262708
PowerTAC_2018_Finals_260,697,-0.1760049806434072,1986.4732525714435,-16607.633692785064,-14621.336445194265,-51985.744704472025
PowerTAC_2018_Finals_260,698,0.0,2655.6187684319602,-12156.032654928542,-9500.413886496583,-47682.645632877866
PowerTAC_2018_Finals_260,699,-42.77,-1247.5104407158742,3291.627353667067,2001.3469129511927,-45061.35047265895
PowerTAC_2018_Finals_260,700,-42.36,-683.0070209545229,-4709.083308593763,-5434.4503295482855,-42724.55215901165
PowerTAC_2018_Finals_260,701,-41.63,1642.9284554340793,-2339.386530254349,-738.0880748202699,-42643.22645438879
PowerTAC_2018_Finals_260,702,-46.53,1926.999192557927,-6740.14577907262,-4859.676586514693,-52221.97371726494
PowerTAC_2018_Finals_260,703,-47.14,2143.2570080438036,-10433.045073549223,-8336.928065505419,-56199.993901779046
PowerTAC_2018_Finals_260,704,-48.8614907842026,1413.502877016559,-12229.335096602685,-10864.693710370328,-57670.994794938946
PowerTAC_2018_Finals_260,705,-36.222423285941275,4378.278609037316,-24853.26976404347,-20511.213578292096,-72405.05627763031
PowerTAC_2018_Finals_260,706,-46.33681300845392,4092.4999203557454,-10255.654799947944,-6209.491692600654,-65365.042575932624
PowerTAC_2018_Finals_260,707,-48.45500884652378,3943.9778284924723,-5033.8704234421675,-1138.3476037962191,-62353.75990697266
PowerTAC_2018_Finals_260,708,-50.794592865386335,-4300.02721403903,-426.9063220256867,-4777.728128930103,-54724.61027335872
PowerTAC_2018_Finals_260,709,-27.300601762136807,5918.616434630294,7258.576373242118,13149.892206110275,-50748.3323740303
PowerTAC_2018_Finals_260,710,-25.683446379090746,-5426.2048763538805,2766.24100627414,-2685.6473164588315,-48709.97566274139
PowerTAC_2018_Finals_260,711,-26.644921492783393,-470.2214196226014,5300.071542918606,4803.205201803221,-51533.15153688572
PowerTAC_2018_Finals_260,712,-31.209193295372824,-6352.662671464821,-1380.2155257840423,-7764.087390544236,-46290.707376942155
PowerTAC_2018_Finals_260,713,-31.646521377066506,-5715.867564055052,-264.3767270759381,-6011.890812508056,-43563.98367233889
PowerTAC_2018_Finals_260,714,-34.64813122576255,1589.1433647598715,-3367.571974407296,-1813.076740873187,-43745.748794911706
PowerTAC_2018_Finals_260,715,-24.412874765254443,-2705.5694763270603,2940.7234627464095,210.74111165409477,-35607.68248525311
PowerTAC_2018_Finals_260,716,-28.962959258025524,-159.21717446635557,1028.5590051655308,840.3788714411497,-33119.716625240806
PowerTAC_2018_Finals_260,717,8.211316172822709,-92.68632333103596,-13617.812519031806,-13702.287526190019,-43142.359111984406
PowerTAC_2018_Finals_260,718,9.255809946944387,-3982.665597935368,-9242.112074965997,-13215.521862954422,-43141.89218615869
PowerTAC_2018_Finals_260,719,9.146119789236124,-3651.4329063079776,-9664.12108277333,-13306.407869292072,-42470.904400388405
PowerTAC_2018_Finals_260,720,0.0,-99.61548892072915,-14402.895287675568,-14502.510776596297,-49320.876921174575
PowerTAC_2018_Finals_260,721,168.040761731504,-4466.511775499948,4297.963689543591,-0.5073242248536189,-48903.59351520628
PowerTAC_2018_Finals_260,722,166.664,-4246.622194270254,-5494.877386572778,-9574.835580843031,-51014.4097496128
PowerTAC_2018_Finals_260,723,159.9526,2691.3432710183133,1371.6537754158417,4222.9496464341555,-43613.31848730896
PowerTAC_2018_Finals_260,724,160.5802,1086.1004999349625,-8750.268860731885,-7503.588160796922,-52138.16401013898
PowerTAC_2018_Finals_260,725,164.9588,-34.962593077382735,-2266.8499628462378,-2136.8537559236206,-49612.27728613055
PowerTAC_2018_Finals_260,726,161.28640000000001,245.58238904047266,7483.435303818573,7890.304092859045,-45409.72403197106
PowerTAC_2018_Finals_260,727,172.69519999999997,133.38488534245334,4829.608964141924,5135.689049484377,-46958.28819369643
PowerTAC_2018_Finals_260,728,173.14572858278152,-727.5391040688137,231.229571841468,-323.16380364456415,-49940.640943165476
PowerTAC_2018_Finals_260,729,176.6805140120674,566.9416991758044,15067.783533666556,15811.405746854427,-44114.87308132359
PowerTAC_2018_Finals_260,730,173.06692457607232,1044.136431661329,-1255.51842443645,-38.31506819904871,-48270.15781851392
PowerTAC_2018_Finals_260,731,175.7023401847757,2049.0616878942456,8196.194686758303,10420.958714837325,-48941.07415358673
PowerTAC_2018_Finals_260,732,157.6491969744887,1820.232705793669,-2933.8814732983665,-955.9995705302088,-53024.27660795678
PowerTAC_2018_Finals_260,733,161.43057811210025,2053.3597648800896,-1243.8170275459343,970.9733154462556,-52765.217903319935
PowerTAC_2018_Finals_260,734,169.52372195177279,1633.6602314308639,1271.1924726189827,3074.3764260016196,-50201.93557602101
PowerTAC_2018_Finals_260,735,165.87952077018863,1622.7782541267825,528.6997472756339,2317.357522172605,-50218.22680778207
PowerTAC_2018_Finals_260,736,161.39762782202675,1925.7424936785865,1963.9436501092496,4051.0837716098627,-48096.434889620126
PowerTAC_2018_Finals_260,737,155.79666010276034,1424.7734603098816,5805.718962537601,7386.289082950243,-41775.87286745024
PowerTAC_2018_Finals_260,738,-0.22808726745189348,1252.2868295231492,1343.3724909376942,2595.4312331933916,-41739.97971214021
PowerTAC_2018_Finals_260,739,-2.481034031927795,913.1098463351718,-546.2717964226213,364.3570158806227,-40310.65028833087
PowerTAC_2018_Finals_260,740,-1.095779217710568,343.987615443295,2688.2127345157205,3031.104570741305,-36055.92942857528
PowerTAC_2018_Finals_260,741,10.163722865990188,-8885.878349161161,6799.053440754331,-2076.661185540839,-43754.841144583
PowerTAC_2018_Finals_260,742,0.0,810.8128520068822,11357.328038095366,12168.140890102248,-38741.2756358717
PowerTAC_2018_Finals_260,743,0.0,1749.842109438432,1357.626745796064,3107.468855234496,-39397.75882725445
PowerTAC_2018_Finals_260,744,0.0,-1968.6243448797104,4797.421141457282,2828.7967965775715,-40436.88500537162
PowerTAC_2018_Finals_260,745,0.0,-1482.376303981173,9697.180683985902,8214.804380004729,-44083.895372797975
PowerTAC_2018_Finals_260,746,0.0,-48.15205778114796,5091.1827751452365,5043.030717364089,-48163.049897027275
PowerTAC_2018_Finals_260,747,0.0,-215.64661922570122,4305.239597911648,4089.592978685947,-51067.89757444944
PowerTAC_2018_Finals_260,748,0.0,2464.0111543287476,5563.322322539061,8027.333476867809,-52644.95213650532
PowerTAC_2018_Finals_260,749,0.0,833.6473451116854,13220.604222644695,14054.25156775638,-46953.26467657515
PowerTAC_2018_Finals_260,750,0.0,-520.9990199902477,10950.015893372267,10429.01687338202,-40805.29715274025
PowerTAC_2018_Finals_260,751,0.25,-1970.9183485327267,-69.63315244663681,-2040.3015009793635,-57198.86044366841
PowerTAC_2018_Finals_260,752,1.9845508215073968,-5638.837200174112,8245.580101452157,2608.7274520995525,-62893.832512751746
PowerTAC_2018_Finals_260,753,-0.3158909579022988,-6970.738971664818,3086.2284204502575,-3884.8264421724625,-69006.64094254666
PowerTAC_2018_Finals_260,754,5.316515221973796,-6040.282331819599,17643.38405877053,11608.418242172906,-61536.62703911055
PowerTAC_2018_Finals_260,755,1.3225747680108926,-3711.4486710669407,16884.9985444723,13174.87244817337,-60636.42418302692
PowerTAC_2018_Finals_260,756,3.0061664382556597,-4866.006170978344,20773.608021447206,15910.608016907117,-56182.78384134352
PowerTAC_2018_Finals_260,757,3.858827100740398,-5652.145482326618,18502.549452272062,12854.262797046184,-53305.09643994781
PowerTAC_2018_Finals_260,758,4.78735461673905,-5558.8780617274715,16464.943313493903,10910.85260638317,-52518.86918522978
PowerTAC_2018_Finals_260,759,2.2251848103981047,-6059.601343270067,9975.577255466458,3918.2010970067886,-54642.875844359936
PowerTAC_2018_Finals_260,760,-0.2536186877569482,-4494.491129450493,4011.5265812312864,-483.21816690696323,-54848.634355249116
PowerTAC_2018_Finals_260,761,-2.6947750146896317,-3817.5126508199355,6549.116758887107,2728.9093330524815,-54833.77454735784
PowerTAC_2018_Finals_260,762,-2.316364076295282,-3984.139700105163,3583.528634466493,-402.92742971496546,-54336.145623648714
PowerTAC_2018_Finals_260,763,-0.3457013860777174,-3751.1633660487714,8185.347030621433,4433.837963186585,-49438.229630445145
PowerTAC_2018_Finals_260,764,-1.8838667241059017,-2911.3291345008984,11659.020574186878,8745.807572961874,-43701.83439481072
PowerTAC_2018_Finals_260,765,8.130888354934587,-1276.2050251147703,2070.7833586227134,802.7092218628777,-49936.34969986393
PowerTAC_2018_Finals_260,766,-2.9166161280525458,-826.9089568743366,3348.737436275511,2518.9118632731215,-46036.09064423754
PowerTAC_2018_Finals_260,767,-3.2986556971442074,-1670.6399902678604,159.487181014214,-1514.4514649507905,-48872.11451798151
PowerTAC_2018_Finals_260,768,-0.24714824510959588,-691.5097964808483,1963.2713023529286,1271.5143576269707,-54047.49727293437
PowerTAC_2018_Finals_260,769,0.0,546.1444616463305,-2086.1922160381073,-1540.0477543917768,-49975.39642961108
PowerTAC_2018_Finals_260,770,0.0,-3001.897462045039,-5810.753935611341,-8812.65139765638,-59435.39553152999
PowerTAC_2018_Finals_260,771,0.0,1888.3266160514431,9520.667870290326,11408.99448634177,-44011.80393813166
PowerTAC_2018_Finals_260,772,0.0,1088.7286542805778,1023.6421664667396,2112.3708207473173,-48239.21969923348
PowerTAC_2018_Finals_260,773,0.0,892.7146169623011,-9091.403852478059,-8198.689235515758,-56036.46007950117
PowerTAC_2018_Finals_260,774,0.0,273.5411160405456,1596.4153083307865,1869.956424371332,-50789.818057800425
PowerTAC_2018_Finals_260,775,0.26,2226.783746446952,8239.855168085727,10466.89891453268,-48594.87564618116
PowerTAC_2018_Finals_260,776,1.44,1809.7522540807731,6152.965180714251,7964.1574347950245,-52282.451110949434
PowerTAC_2018_Finals_260,777,2.77869640500403,1262.1289259924524,10042.342102166283,11307.24972456374,-43904.145943867436
PowerTAC_2018_Finals_260,778,0.1934400443176285,-1579.3621899560785,6828.817298351603,5249.648548439843,-46159.62639854961
PowerTAC_2018_Finals_260,779,1.6342412856991029,384.90883974443204,4633.748564786165,5020.291645816296,-45651.70678315702
PowerTAC_2018_Finals_260,780,4.350166752278683,1016.7797856921752,904.0417873696533,1925.1717398141072,-48910.17504885504
PowerTAC_2018_Finals_260,781,-3.0355188845130527,1341.041952642292,-5449.220076954756,-4111.2136431969775,-54589.85003699722
PowerTAC_2018_Finals_260,782,-2.8428847305966993,-720.5851176501565,2992.3293822158885,2268.9013798351352,-50724.681764745124
PowerTAC_2018_Finals_260,783,-1.5433649761977417,5227.320718307732,-18782.541786149763,-13556.764432818229,-64691.483753307606
PowerTAC_2018_Finals_260,784,1.409722631491901,364.41250987044623,-9815.960251099124,-9450.138018597187,-64258.76821792686
PowerTAC_2018_Finals_260,785,-7.879719213957086,-777.0271716637362,1450.2850569419788,665.3781660642856,-56650.56349160209
PowerTAC_2018_Finals_260,786,-1.1030969053269029,-294.88102446791527,-2199.97023347249,-2495.954354845732,-56418.01946100282
PowerTAC_2018_Finals_260,787,-2.4585445260821004,1520.309738418895,4625.644394175633,6143.4955880684465,-47783.287693252554
PowerTAC_2018_Finals_260,788,-2.7886983016086457,2122.4712967740925,1801.5915365992623,3921.274135071746,-46503.46706441279
PowerTAC_2018_Finals_260,789,-2.863427035327259,977.2721943792712,-2856.121248803436,-1881.7124814594922,-49366.51530864186
PowerTAC_2018_Finals_260,790,-4.831405770147731,4892.452149788052,1444.6257465227463,6332.246490540651,-43995.06672974118
PowerTAC_2018_Finals_260,791,0.0,-988.0783970111661,-9981.192711691801,-10969.271108702967,-54308.435246442474
PowerTAC_2018_Finals_260,792,-0.4196811997809444,5599.058776147489,-4597.709157698278,1000.9299372494297,-53104.51348532913
PowerTAC_2018_Finals_260,793,0.0,4580.273449435446,1807.9434607689254,6388.216910204372,-49494.30263940175
PowerTAC_2018_Finals_260,794,0.0,6111.189223091147,-9602.576499069772,-3491.3872759786245,-59675.86274689152
PowerTAC_2018_Finals_260,795,0.0,10539.718823721909,-14736.748037368176,-4197.029213646267,-59805.471727854965
PowerTAC_2018_Finals_260,796,0.0,9358.18267252751,-2295.4301122866163,7062.752560240893,-54456.080124511784
PowerTAC_2018_Finals_260,797,0.0,8741.222281484383,-8174.625152071225,566.5971294131577,-60590.082882705334
PowerTAC_2018_Finals_260,798,0.0,9503.347153745157,591.6548492484362,10095.002002993593,-52720.58437005856
PowerTAC_2018_Finals_260,799,0.3,9467.109010947135,3494.3341489136947,12961.74315986083,-45257.20931137801
PowerTAC_2018_Finals_260,800,1.45,14362.555261008616,6108.345832873987,20472.351093882604,-49029.88021484405
PowerTAC_2018_Finals_260,801,4.03,5088.246893430485,-6564.8436422481245,-1472.5667488176396,-62173.78743272759
PowerTAC_2018_Finals_260,802,3.52,5966.700167223862,10260.789122424801,16231.009289648664,-57708.01944624474
PowerTAC_2018_Finals_260,803,4.79,4931.435788484021,-4587.069131883327,349.1566566006941,-64262.3661647182
PowerTAC_2018_Finals_260,804,3.16,5037.536435365284,-3147.52326520755,1893.1731701577337,-66135.20082760253
PowerTAC_2018_Finals_260,805,3.33,-4315.327020552715,-6408.396991327252,-10720.394011879967,-71660.91919983945
PowerTAC_2018_Finals_260,806,4.87,6064.362610006727,12564.402973158598,18633.635583165324,-54647.76003278779
PowerTAC_2018_Finals_260,807,0.6,9927.98601233324,7076.993331757949,17005.579344091188,-54462.89690541508
PowerTAC_2018_Finals_260,808,3.3,-2446.6847758135136,8005.450258810917,5562.065482997404,-58390.94866563916
PowerTAC_2018_Finals_260,809,1.33,-2296.788263639868,4968.880913608715,2673.4226499688466,-51539.418615491224
PowerTAC_2018_Finals_260,810,-1.4016138173726607,-992.0056485801779,5521.825204947952,4528.417942550402,-45575.846345461905
PowerTAC_2018_Finals_260,811,0.0,-2480.221670799019,-1195.7543125160628,-3675.975983315082,-47399.00657269894
PowerTAC_2018_Finals_260,812,0.0,-2021.203991292352,3622.799248521038,1601.595257228686,-44454.752636333826
PowerTAC_2018_Finals_260,813,0.0,-979.9371776017488,-2043.4120915024541,-3023.349269104203,-45321.200907825536
PowerTAC_2018_Finals_260,814,-1.9181588990529477,-642.7162502203437,1025.0042904555921,380.3698813361955,-41155.384718764864
PowerTAC_2018_Finals_260,815,0.0,-910.5648491625307,-5564.278636006355,-6474.843485168885,-48155.671088755036
PowerTAC_2018_Finals_260,816,0.0,-34.829150397001285,-3593.6475587298555,-3628.476709126857,-48401.01974502548
PowerTAC_2018_Finals_260,817,0.0,1038.785640094875,2983.1893610857733,4021.975001180648,-44022.29995209512
PowerTAC_2018_Finals_260,818,0.0,603.5615614272338,-4129.5985331193515,-3526.0369716921177,-49775.14981235837
PowerTAC_2018_Finals_260,819,0.0,5157.812,1413.6300861532436,6571.4420861532435,-43595.015280915926
PowerTAC_2018_Finals_260,820,0.0,4655.071166666665,-4843.338062894734,-188.26689622806953,-47338.82694525171
PowerTAC_2018_Finals_260,821,0.0,5620.067666666668,-2109.8956242388376,3510.17204242783,-49651.26940601669
PowerTAC_2018_Finals_260,822,0.0,4036.6391666666696,-11839.26907689929,-7802.629910232621,-57699.220504072844
PowerTAC_2018_Finals_260,823,0.23,4767.356166666668,-6036.51421445133,-1268.9280477846623,-55779.570601986576
PowerTAC_2018_Finals_260,824,0.22,7830.443000000004,7209.439066183419,15040.102066183423,-48936.8402760186
PowerTAC_2018_Finals_260,825,1.98,-5917.96378417859,-6782.8894613628,-12698.87324554139,-67776.85215267517
PowerTAC_2018_Finals_260,826,2.9699999999999998,1229.4234674307882,-1990.3355553636866,-757.9420879328984,-64756.24662950718
PowerTAC_2018_Finals_260,827,1.98,2927.34091872104,10446.340059022848,13375.660977743888,-58883.43180023872
